body_length,observation_count,cap_degree,drift_schedule,schedule_beta,unique_permutations,sampled_permutations,seed_count,exhaustive_enumeration_used,exact_rational_arithmetic_used,executions,mean_output,std_dev,range,coefficient_of_variation,min_output,max_output,exact_min_output,exact_max_output,exact_range
15,7,7,exponential_decay,1/20,170544,320,5,False,True,320,2.0297116386865708e+16,2539798938411356.0,1.2256660956380396e+16,0.125131023048,1.3134401243675204e+16,2.53910622000556e+16,1065171403487627195612144051986848884743621826905831840759978918422693350645840553717671561846811783450511533634427538457333634626695655100834707935175265713406229853/81097827280139960511337994349771050738860255262094211712963405018925259479609292008346456315335380144152107072958286847674652462011068973267800586250,411831995351879938125132783709964798035333874139380513658806003791580590764809907400554297553534996249140175373779449762570639020112277916975459361679818533263224077/16219565456027992102267598869954210147772051052418842342592681003785051895921858401669291263067076028830421414591657369534930492402213794653560117250,22521567010036203839952426965622758459544567255004930048895961520618970516179067842043275723203004127236114824704946291298987875351158494952567529542/1837496124775504143734537156140615662662368461010748472587483982982950869786516607840644912513698089044202951989744502459442631814375
15,7,8,exponential_decay,1/20,170544,320,5,False,True,320,4.186699222170799e+18,5.238859568641936e+17,2.52818932080889e+18,0.125131023048,2.7092413731321027e+18,5.237430693940993e+18,29108747448864776459036681785879104753198986473089407236386464164401342445133799699300081053902771795092573462747654256120046195903944187733585999043197095711249530782875142757313834608871783653/10744242922590801051217581978585889517236716065291151610777322200358366632298188333258078900229709236263686184148055089920211038358853671940472720879909744647025122735328612500,11254445533187067651724344731210573673265826502578160012381160993526822367549397959138064991958469119400322064067389644667004047324637251155685972712998450776906272937649124814737398732382048277/2148848584518160210243516395717177903447343213058230322155464440071673326459637666651615780045941847252737236829611017984042207671770734388094544175981948929405024547065722500,307731978206192743994927296737088703079086396402439380882029879833840564701027905635993126950280903375654143000432328077205282313093032610434429043798706846519216911112237321371/121720306178547733127636135167746154549408990960744030315538641609940144153479932494463065689589696457926073508425184510281524204571311785761059133473297634375
15,8,1,exponential_decay,1/20,490314,320,5,False,True,320,894.628015903413,114.204181759118,515.0,0.127655494495,606.949890903413,1121.949890903413,26787712233242660867/44134965068319846,49517219243427381557/44134965068319846,515
15,8,2,exponential_decay,1/20,490314,320,5,False,True,320,144346.40658640896,18426.611911346103,83094.20012621924,0.127655494495,97930.12757536914,181024.32770158837,9347123366208885203273179616461619569577/95446861937508838406220686515722084,17278204013463861914732704469024467699967/95446861937508838406220686515722084,179700621377582556887465/2162613288347672454
15,8,3,exponential_decay,1/20,490314,320,5,False,True,320,24857527.007896602,3173199.902112714,14309440.551265791,0.127655494495,16864297.828115806,31173738.379381597,274131755627004055476665407124730608438918260787318588740681513/16255153841624954886353101167412601584195117383944088210,506733913175416076679105452721748342304802180726882624154327423/16255153841624954886353101167412601584195117383944088210,1054049356052959701192708196091504921172303317/73661115700272446040000814818508518327
15,8,4,exponential_decay,1/20,490314,320,5,False,True,320,4552014952.43104,581089719.7006425,2620404971.483794,0.127655494495,3088261187.5045614,5708666158.988356,718147781511282048481027622677195041276003405161234972069067156280924633627116258960251/232541141408953879223532339588238845661268005607693415085029896994038351954100,1327499744533820785975767130014331726404159172011134073075656002274669461981619038557821/232541141408953879223532339588238845661268005607693415085029896994038351954100,2761311636156398034047036309344100751293987183021223991711196131084159/1053772858091020950417612489379856722898616874648943406389670
15,8,5,exponential_decay,1/20,490314,320,5,False,True,320,883515691374.8049,112785632476.43077,508603098684.0335,0.127655494495,599410864581.3821,1108013963265.4155,2326376036689497060702966665394743753802488888776123806555273372487628979358914374963483968966576522601321338951/3881104221082473580104147807455075450209358637950550420016293549475332561744287851573250804924104500,4300317669847725412095666723065220790661765410607488488559085964958373107802742689359954850604182802013273445521/3881104221082473580104147807455075450209358637950550420016293549475332561744287851573250804924104500,8945024110034368456272819155838883494279258706224692839279067340764860557702512449383032522459/17587435336471295316494586141567886255630191166118264523003438654504611615816514150
15,8,6,exponential_decay,1/20,490314,320,5,False,True,320,181218093515395.66,23133485339126.062,104319690979255.81,0.127655494495,122945291376576.78,227264982355832.6,3010332802474101651918397692600798889861862929965484953075696841842263908590597748360782713507147346095465790289340285510334530451521538799/24485141063707483467704152001139612993571781912890402061638354286542996152945042021771142843736938825519334003554613731245000,5564615151823553289492233176988501922756026015538284920166777084908628424276891810914262124034642013778446331283915641684025724676365874729/24485141063707483467704152001139612993571781912890402061638354286542996152945042021771142843736938825519334003554613731245000,11574869699774249558283871580956696711645620770430536782072907998561146879880680455821530502823830631776176423973237352291/110955751412990060016838511152025567708928442758287366446572751511940286335266854312287156299489380787881500
15,8,7,exponential_decay,1/20,490314,320,5,False,True,320,3.917403156637735e+16,5000780370963685.0,2.2550854542948344e+16,0.127655494495,2.65771625332451e+16,4.912801707619344e+16,1077675068358659038232311610643929649078381866273501096713290364659211089419459999464416219093348216982494612038200834070951006291255974469039886279352222386306438551/40548913640069980255668997174885525369430127631047105856481702509462629739804646004173228157667690072076053536479143423837326231005534486633900293125,1992087721730451234707831508764227429228626605106484831596521135763932457794710745368264615142563614953910650786839070992691360483713131687132715457154181582263517121/40548913640069980255668997174885525369430127631047105856481702509462629739804646004173228157667690072076053536479143423837326231005534486633900293125,8287421566608731046289958809532765118233945596224638194385037930715130083811869821705881475802527077284077129517992073357367996009213521174403317718/367499224955100828746907431228123132532473692202149694517496796596590173957303321568128982502739617808840590397948900491888526362875
15,8,8,exponential_decay,1/20,490314,320,5,False,True,320,8.903107292824027e+18,1.1365305640063657e+18,5.125147183295228e+18,0.127655494495,6.040208784009653e+18,1.1165355967304882e+19,32448735239283253424458113995614489325827435408052684737990798337911030972533932318239179295089618721257993065871684283245198078460781839422633596168287738442029273611543387160891720072867732661/5372121461295400525608790989292944758618358032645575805388661100179183316149094166629039450114854618131843092074027544960105519179426835970236360439954872323512561367664306250,59981648414961219438675494910201488506808613989602329391652892224082863147811767093518751424207342208161732445193066187696815152127878175772519976916726037734873187959558461146138392858647198931/5372121461295400525608790989292944758618358032645575805388661100179183316149094166629039450114854618131843092074027544960105519179426835970236360439954872323512561367664306250,124766896872163329519789940317797853954004388018476010074685515537112208316681651342428951174722931969746845183239530358425727074519007573718663980823251799632723549219365764849/24344061235709546625527227033549230909881798192148806063107728321988028830695986498892613137917939291585214701685036902056304840914262357152211826694659526875
15,9,1,exponential_decay,1/20,1307504,320,5,False,True,320,965.415515903413,118.93526626168,574.0,0.123195934085,640.949890903413,1214.949890903413,28288301045565535631/44134965068319846,53621770994781127235/44134965068319846,574
15,9,2,exponential_decay,1/20,1307504,320,5,False,True,320,170249.05814328004,20973.99174501878,101223.72984941717,0.123195934085,113030.20662686489,214253.93647628208,10788378526682470540398766961022280922771/95446861937508838406220686515722084,20449865894419483061169079043516968118135/95446861937508838406220686515722084,15636270233461750272581/154472377739119461
15,9,3,exponential_decay,1/20,1307504,320,5,False,True,320,32042141.58514617,3947461.562659491,19051060.364057783,0.123195934085,21273127.28560482,40324187.64966261,345797956719975825122154250196482241492761939842450712265220139/16255153841624954886353101167412601584195117383944088210,131095174756763723629497760428125237477499622283842440304795043/3251030768324990977270620233482520316839023476788817642,1002373115492667790493286118142749970028080858/52615082643051747171429153441791798805
15,9,4,exponential_decay,1/20,1307504,320,5,False,True,320,6412408215.43523,789982619.8335874,3812578371.7236934,0.123195934085,4257267755.0819025,8069846126.805595,989989903050280284412275009022094144744205027390416416448589116331663792524057745527183/232541141408953879223532339588238845661268005607693415085029896994038351954100,375314245864399748434059551772813116575923401962416652199768371863937638243118650716071/46508228281790775844706467917647769132253601121538683017005979398807670390820,1434854145524031081532255258369755641509831024034550710979659611702313/376347449318221768006290174778520258178077455231765502282025
15,9,5,exponential_decay,1/20,1307504,320,5,False,True,320,1360028942772.0361,167550035987.16373,808622401744.423,0.123195934085,902938049094.3265,1711560450838.7495,3504396673715964465811651815135580750689997728185396113855394133350589677823502566854461613952657070599965400313/3881104221082473580104147807455075450209358637950550420016293549475332561744287851573250804924104500,1328548898077618408452804143286749160537066269098226231090286594629458713694966630098723714252039941165549454881/776220844216494716020829561491015090041871727590110084003258709895066512348857570314650160984820900,5079140786536482788926922575530105816810793322176141959217603791989144287047905028455102969743/6281226905882605470176637907702816519867925416470808758215513805180218434220183625
15,9,6,exponential_decay,1/20,1307504,320,5,False,True,320,304796378927315.5,37549674607615.23,181220540401779.38,0.123195934085,202357640418080.12,383578180819859.5,4954755370955686886158660017752509478638565308517738814731365326687111698396391514265996677274148174594631192489618548780451972990464690607/24485141063707483467704152001139612993571781912890402061638354286542996152945042021771142843736938825519334003554613731245000,1878393173266911294297820251265861691586946728994410882587618104695437436864917857187973553374884313898031046537932760935428466526119081159/4897028212741496693540830400227922598714356382578080412327670857308599230589008404354228568747387765103866800710922746249000,7181236154195555628239464102402791785402783144791292709075461916226184903174788999314618810053773720439832403061666522377/39627054076067878577442325411437702753188729556531202302347411254264387976881019397245412964103350281386250
15,9,7,exponential_decay,1/20,1307504,320,5,False,True,320,7.1983956404993384e+16,8868130748432668.0,4.279897131941273e+16,0.123195934085,4.7790933794348216e+16,9.058990511376094e+16,3875740894410655544133189900454792573559805895971926547174803177492546994976699027366080361073117991373931566122246274876789923355529151271523464756039053425076716221/81097827280139960511337994349771050738860255262094211712963405018925259479609292008346456315335380144152107072958286847674652462011068973267800586250,1469328895648010548302757836406371164363480981458060610802770564577139594246675952226619968467337016166183793084202392856837299391237061814163012492234205431825126277/16219565456027992102267598869954210147772051052418842342592681003785051895921858401669291263067076028830421414591657369534930492402213794653560117250,11234706277685547301664436688847668705189186680109083136520388196184983604242284878040782839548260439751852591304208283578614014659512472300862191062/262499446396500591962076736591516523237481208715821210369640568997564409969502372548663558930528298434886135998534928922777518830625
15,9,8,exponential_decay,1/20,1307504,320,5,False,True,320,1.7871503050164267e+19,2.2016965117643359e+18,1.0625728074397968e+19,0.123195934085,1.1865085801489035e+19,2.2490813875887e+19,127481364148581177737067767187706672204194199057001152334794955410276856902301378806138695869247565810570013181358157355243765039251414138103015738825490291918690341585226636889793462178116855241/10744242922590801051217581978585889517236716065291151610777322200358366632298188333258078900229709236263686184148055089920211038358853671940472720879909744647025122735328612500,48329353561861183953015457529966593547578437067169783531685687841581528551843799347492712714653062429979985324985316523990521395061254335320151350946785958781134673271943766861965204178994652017/2148848584518160210243516395717177903447343213058230322155464440071673326459637666651615780045941847252737236829611017984042207671770734388094544175981948929405024547065722500,184766696369387288419276351258739904876442644099691575449308347453435495924591347078057611739907191747848889553880478965275069294607717798349983754186440684755613126666545426751/17388615168363961875376590738249450649915570137249147187934091658562877736211418927780437955655670922560867644060740644325932029224473112251579876210471090625
15,10,1,exponential_decay,1/20,3268760,320,5,False,True,320,1035.243640903413,127.831570066407,675.0,0.123479696002,655.949890903413,1330.949890903413,28950325521590333321/44134965068319846,58741426942706229371/44134965068319846,675
15,10,2,exponential_decay,1/20,3268760,320,5,False,True,320,198091.76024967327,24460.310336063678,129159.87395184074,0.123479696002,125514.6744115681,254674.54836340886,11979981799692314354772724542284543205071/95446861937508838406220686515722084,24307886456639701886353410483994755188621/95446861937508838406220686515722084,10345291101094859043775/80096788457321202
15,10,3,exponential_decay,1/20,3268760,320,5,False,True,320,40451813.79335529,4994977.66991933,26375408.87156471,0.123479696002,25631031.95827522,52006440.82983993,416636367601369453356910539319524574365410847406098378397455679/16255153841624954886353101167412601584195117383944088210,845372696444413451124576788124022329119895026394348026741009629/16255153841624954886353101167412601584195117383944088210,71957112760382235338636100387520829599544995/2728189470380460964444474622907722901
15,10,4,exponential_decay,1/20,3268760,320,5,False,True,320,8783068042.251429,1084530571.8191147,5726739768.568976,0.123479696002,5565117520.629711,11291857289.198687,1294118780322200377095791227248296279660619444280731369192123796094870849462354511999593/232541141408953879223532339588238845661268005607693415085029896994038351954100,2625821382657278463798404426251451153462539376971130510758407219668189737472882886569243/232541141408953879223532339588238845661268005607693415085029896994038351954100,44701355062729198723209414790688878280290807611184045860015511000033/7805724874748303336426759180591531280730495367769951158442
15,10,5,exponential_decay,1/20,3268760,320,5,False,True,320,2020925279005.1782,249543239093.63242,1317684561808.158,0.123479696002,1280496362315.8108,2598180924123.9688,4969739836864645947465862115948770060700992791793765594522943256153520553878247099676946355852175860039993651953/3881104221082473580104147807455075450209358637950550420016293549475332561744287851573250804924104500,10083810951753497034445316362387957460799267118402161820299701467413357408169701350639710131424805853947557639603/3881104221082473580104147807455075450209358637950550420016293549475332561744287851573250804924104500,171664385367907336586876976661169411037040240872414733879153839481047555960830240206806001193/130277298788676261603663601048651009300964379008283440911136582625960086043085290
15,10,6,exponential_decay,1/20,3268760,320,5,False,True,320,491307579310362.3,60666510536555.74,320342577274942.75,0.123479696002,311301746096617.4,631644323371560.1,7622267166554127179926004250198220777749711908601495996822180347084451908275407381685674834323286386928154333355306626318397284747689556837/24485141063707483467704152001139612993571781912890402061638354286542996152945042021771142843736938825519334003554613731245000,15465900359842715160368448280787677260795447181963654193388360406810285615432169052235544516918120524787945459762150365317780322843753708687/24485141063707483467704152001139612993571781912890402061638354286542996152945042021771142843736938825519334003554613731245000,263287787934185958602716483901628825356468444347323336310851883926879415046068425706217187532220751234328708561605900797/821894454911037481606211193718707908955025501913239751456094455644002121001976698609534491107328746576900
15,10,7,exponential_decay,1/20,3268760,320,5,False,True,320,1.2585857787350808e+17,1.5540978935022222e+16,8.206236359054741e+16,0.123479696002,7.974636806591965e+16,1.6180873165646704e+17,3233628591814210180703271757127559457101878855666873546271317009622049270708482871185511137768973343572274581476932587880914671409949004334959715725736086674567889698/40548913640069980255668997174885525369430127631047105856481702509462629739804646004173228157667690072076053536479143423837326231005534486633900293125,6561168286147340201082127371849897671125406097209691879449226393393728928738035363333345617326920506602027056598369893760336051757863058049444936304086855399038114598/40548913640069980255668997174885525369430127631047105856481702509462629739804646004173228157667690072076053536479143423837326231005534486633900293125,223391518648221175016048127055716949603660602391546714911840652415286236630839683577565077082955316525007137188488663174387600604185668364113207076/2722216481148895027754869860949060240981286608904812551981457752567334621905950530134288759279552724509930299244065929569544639725
15,10,8,exponential_decay,1/20,3268760,320,5,False,True,320,3.3890020029882286e+19,4.1847293707800847e+18,2.2096985305032008e+19,0.123479696002,2.1473355703896383e+19,4.357034100892839e+19,57678737511465884845226325856965773458342371453174210114685534658906792345508990262725657373655551071464887057797796184344362946599888409483536108717441549516885249936190233812541016947187493719/2686060730647700262804395494646472379309179016322787902694330550089591658074547083314519725057427309065921546037013772480052759589713417985118180219977436161756280683832153125,117032582005011657833297096083170401210284650054325829848843873256507190741588436941189676320286147679088584801480608978180379225259671372836986387032923299941355423447918769012915740191678149669/2686060730647700262804395494646472379309179016322787902694330550089591658074547083314519725057427309065921546037013772480052759589713417985118180219977436161756280683832153125,3984669358446468246708251191588776528584717504873065586517779964505074444306951729331864544099125034342289552484996720477001989028048674653814048254716635682112106998308460478/180326379523774419448349829878142451184309616238139304171168357940652065412562862954760097317910661419149738531000273348565221043809350793720087605145626125
20,0,1,exponential_decay,1/20,1,1,0,True,True,1,571.833047787973,0.0,0.0,0.0,571.833047787973,571.833047787973,360758486307105455729570827/630880792396715529789561,360758486307105455729570827/630880792396715529789561,0
20,0,2,exponential_decay,1/20,1,1,0,True,True,1,32120.229250573026,0.0,0.0,0.0,32120.229250573026,32120.229250573026,268468008646770822739891074758135236417043049962263864/8358222058517261267863236597617557285387836027141,268468008646770822739891074758135236417043049962263864/8358222058517261267863236597617557285387836027141,0
20,0,3,exponential_decay,1/20,1,1,0,True,True,1,1903786.5998535848,0.0,0.0,0.0,1903786.5998535848,1903786.5998535848,1054068354592914233582107077588612318301894544829738300546899032644206503733767892/553669384307033045770315094257711537288733346684984321631023564271519885605,1054068354592914233582107077588612318301894544829738300546899032644206503733767892/553669384307033045770315094257711537288733346684984321631023564271519885605,0
20,0,4,exponential_decay,1/20,1,1,0,True,True,1,118808726.89592929,0.0,0.0,0.0,118808726.89592929,118808726.89592929,1921648916495416395244332995547006360622990997725294021710847498142341975173180064601398035986486101972874198012/16174307786150154521405030780178654184974991655727021347896902552760974684441232407038944066980959298525,1921648916495416395244332995547006360622990997725294021710847498142341975173180064601398035986486101972874198012/16174307786150154521405030780178654184974991655727021347896902552760974684441232407038944066980959298525,0
20,0,5,exponential_decay,1/20,1,1,0,True,True,1,7790871089.865453,0.0,0.0,0.0,7790871089.865453,7790871089.865453,77304755355767699135105474536134603024039445761900719480504183056460923707411411767543771661759657519025972683363830836029621620579527678005398/9922479073787722376166500643159324578376789689458041751972413508107934696847189682339482527573969680838695940744620313280990211797625,77304755355767699135105474536134603024039445761900719480504183056460923707411411767543771661759657519025972683363830836029621620579527678005398/9922479073787722376166500643159324578376789689458041751972413508107934696847189682339482527573969680838695940744620313280990211797625,0
20,0,6,exponential_decay,1/20,1,1,0,True,True,1,535798284431.593,0.0,0.0,0.0,535798284431.593,535798284431.593,22830427244388933808254693841994188612524905060921268095158018934040860682578241758531388511332777250213282380290711211705499057618638158182837529031959200637702640104141830972/42610116358638255035512445766405191789262497947865627567633287006096984515203275352620208661078768762301057263585668955739309995892619917331873774406636715015591875,22830427244388933808254693841994188612524905060921268095158018934040860682578241758531388511332777250213282380290711211705499057618638158182837529031959200637702640104141830972/42610116358638255035512445766405191789262497947865627567633287006096984515203275352620208661078768762301057263585668955739309995892619917331873774406636715015591875,0
20,0,7,exponential_decay,1/20,1,1,0,True,True,1,38575657168427.734,0.0,0.0,0.0,38575657168427.734,38575657168427.734,3557534483817701998778991438054070536832896991920168624401544892445941654708374598939008999141196693467110203170162350081947822267572491652186397542570855176241685349612476783080030740281490241174382723126162/92222265152474656902448048418319015186323403525311256924938629781188346390288714799949569304891222965002704985300497179814603717659014959082684094669719083487990362798955498908118645289827307675,3557534483817701998778991438054070536832896991920168624401544892445941654708374598939008999141196693467110203170162350081947822267572491652186397542570855176241685349612476783080030740281490241174382723126162/92222265152474656902448048418319015186323403525311256924938629781188346390288714799949569304891222965002704985300497179814603717659014959082684094669719083487990362798955498908118645289827307675,0
20,0,8,exponential_decay,1/20,1,1,0,True,True,1,2902596618400786.0,0.0,0.0,0.0,2902596618400786.0,2902596618400786.0,1520809591007579390901555134304289207427186108587970938066015381344866241793045862355591089856099410618545807255417562490626562129733383509380369528226578995322419747628669637313807809351402408880223986848038626299372133537430624759787160564386/523947964855510777480812483121459680019868211948092773841110832434483550941970741814502293678307489112922581691885413108441570862142344889951445096475104967482178739165542117310689575721666272975103606740281051392743343110725875,1520809591007579390901555134304289207427186108587970938066015381344866241793045862355591089856099410618545807255417562490626562129733383509380369528226578995322419747628669637313807809351402408880223986848038626299372133537430624759787160564386/523947964855510777480812483121459680019868211948092773841110832434483550941970741814502293678307489112922581691885413108441570862142344889951445096475104967482178739165542117310689575721666272975103606740281051392743343110725875,0
20,1,1,exponential_decay,1/20,21,21,0,True,True,21,698.49971445464,61.278326783075,190.0,0.087728492246,571.833047787973,761.833047787973,360758486307105455729570827/630880792396715529789561,480625836862481406389587417/630880792396715529789561,190
20,1,2,exponential_decay,1/20,21,21,0,True,True,21,53205.17149078146,4667.609474553877,14472.421926673454,0.087728492246,43556.89020633249,58029.312133005944,364058160522982685186921398829414579866221674951781604/8358222058517261267863236597617557285387836027141,485021876710673633581315263380601481214801048706206284/8358222058517261267863236597617557285387836027141,191737833272986336675152051880/13248496640331026125580781
20,1,3,exponential_decay,1/20,21,21,0,True,True,21,4270813.258352241,374672.0078176829,1161710.595287038,0.087728492246,3496339.528160882,4658050.12344792,1935816153885177987376084815679611755465821143422597529040028085111325370027183882/553669384307033045770315094257711537288733346684984321631023564271519885605,2579019743920709112061380798760974648205747043996455728018203137034424076423259822/553669384307033045770315094257711537288733346684984321631023564271519885605,203906537585968118761629410460325709611568034173804446708/175522663228862486625127968549968702993144556569961
20,1,4,exponential_decay,1/20,21,21,0,True,True,21,360484552.8516075,31624766.299494315,98055967.13132694,0.087728492246,295113908.0973895,393169875.2287165,4773263181540808675158585358975643893234891418082702974172494314014488037688930721931007482501073014377178943322/16174307786150154521405030780178654184974991655727021347896902552760974684441232407038944066980959298525,6359250574191513637219003501446433582729142854140990989109009494544325645732362787297076994982751802208748844062/16174307786150154521405030780178654184974991655727021347896902552760974684441232407038944066980959298525,502785125736841778636813214042261019152448059553687262764868655897153675417392739890068/5127532168067433036878888087920666546830959523649639802624909228718545660587905
20,1,5,exponential_decay,1/20,21,21,0,True,True,21,31929885358.054794,2801160700.0364294,8685298064.533964,0.087728492246,26139686648.365486,34824984712.89945,259370493763774851837495701082672167935613441678803299879312852904792272080025651548926025217909718685667175036841179388891453145894153762453743/9922479073787722376166500643159324578376789689458041751972413508107934696847189682339482527573969680838695940744620313280990211797625,345550182058722124637519205496941617620837763413333514064381707086436760857878025583112833426821566162033243659077370209009817686540506290774053/9922479073787722376166500643159324578376789689458041751972413508107934696847189682339482527573969680838695940744620313280990211797625,27320434964440974340212997968785653461691100998060196350231573815728888107082912721383723237434219534673122233804602542/3145595552558268201477371791159924844548121352197446838760337505363507117604815319753340881090523945336440525
20,1,6,exponential_decay,1/20,21,21,0,True,True,21,2962217758254.893,259870897634.78934,805757486254.4613,0.087728492246,2425046100751.919,3230803587006.38,103331496528101246711884947439132848949071023456000251073514017195859591573699167347541916473602257373290127447048272147058051177375621614646854202050767321585918027319732796222/42610116358638255035512445766405191789262497947865627567633287006096984515203275352620208661078768762301057263585668955739309995892619917331873774406636715015591875,137664916774247707202958782283920044539841207861339024661813526089548020258697320998792761127207578998267189124837758346524395624766642365506714952466987218732967218817052889962/42610116358638255035512445766405191789262497947865627567633287006096984515203275352620208661078768762301057263585668955739309995892619917331873774406636715015591875,10884281360259465074981692625999665494091568759125019859161146924174473889688334505843778935799466997169490313994214021917056921629301565462526964272668/13508135569245170248074660481075880223291075049168425925757428660292374734442768076277454310115792382494332976763681522030401801664297353375
20,1,7,exponential_decay,1/20,21,21,0,True,True,21,287325064298462.9,25206594675269.023,78155740205750.8,0.087728492246,235221237494629.0,313376977700379.8,21692635333722890550725055479554630197800640747253892151356558430316509720468079303646701577913183141500034201595818401807501541050271167088126819424156126951521900220065034245056526962210300909440255823360119/92222265152474656902448048418319015186323403525311256924938629781188346390288714799949569304891222965002704985300497179814603717659014959082684094669719083487990362798955498908118645289827307675,28900334730165564078123631245534424900662005038535339561565581101588253113320604705568172327231157762953416812129843753361154800681237403886755493371229756648818380059692070328396901743860997976175217044452349/92222265152474656902448048418319015186323403525311256924938629781188346390288714799949569304891222965002704985300497179814603717659014959082684094669719083487990362798955498908118645289827307675,2284963968885668679564394038844824144815553961309153613046257596105770579540357556377205886597669809665761509458002974528272173855415049442775994476159816590613238175820193701892564286/29236035163512383812836957764859563312208751198071160845652577415941133693328403627913139864570637377588261725572939020191050444513887542695163866339890461624558157102935
20,1,8,exponential_decay,1/20,21,21,0,True,True,21,2.9090012328190932e+16,2552022920957580.5,7912819759234423.0,0.087728492246,2.3814799155367984e+16,3.172761891460241e+16,12477715550897791968918171182677874335612022588766766908472397553360801850603434328072107541712306361893963222836489595046953841323284580564594858453960156162034131163442927694597018123416524806430910547912157691801375369727116914760516835677877/523947964855510777480812483121459680019868211948092773841110832434483550941970741814502293678307489112922581691885413108441570862142344889951445096475104967482178739165542117310689575721666272975103606740281051392743343110725875,16623621360017140827115687492312260517793395742976104043409712189237870365493312356476259943841150292997034423774054680601620747949363080420841742289480184671789226537452354970879486489747078868301216280160644862309165979555329669550858784292967/523947964855510777480812483121459680019868211948092773841110832434483550941970741814502293678307489112922581691885413108441570862142344889951445096475104967482178739165542117310689575721666272975103606740281051392743343110725875,1314323041400279959634218950989148158411575315097405465201819322717246877431588735091822913324032160927028004658759391792061449130844769856407157565572639618965963740747944354375697613486233349311738699532708772802107738/166100464991185722339905734854047552734492062009557108305813863227139668046287717907806276652924916933742415983028298912166899260331651188151406194432590220959241753555631435852350503899951587722323852175
20,2,1,exponential_decay,1/20,231,231,0,True,True,231,825.166381121307,86.660640816155,380.0,0.105022020769,571.833047787973,951.833047787973,360758486307105455729570827/630880792396715529789561,600493187417857357049604007/630880792396715529789561,380
20,2,2,exponential_decay,1/20,231,231,0,True,True,231,79356.78039765656,8334.209439098353,36544.84385334691,0.105022020769,54993.55116209196,91538.39501543886,459648312399194547633951722900693923315400299941299344/8358222058517261267863236597617557285387836027141,765098232419307630058500050144961161381506601256420304/8358222058517261267863236597617557285387836027141,484164241012488471904718039360/13248496640331026125580781
20,2,3,exponential_decay,1/20,231,231,0,True,True,231,8036512.0756509425,844010.7381208206,3700919.788561299,0.105022020769,5569232.216610077,9270152.005171375,3083513372433394073737208248987622098289114331176263537227821576737553102857137272/553669384307033045770315094257711537288733346684984321631023564271519885605,5132599353135843455600417590873852541395213157473068320686269671788411392258081752/553669384307033045770315094257711537288733346684984321631023564271519885605,649595297684677858607014466958387293128362005564013952736/175522663228862486625127968549968702993144556569961
20,2,4,exponential_decay,1/20,231,231,0,True,True,231,855137411.1369574,89808258.95293278,393802054.5510724,0.105022020769,592602708.1029091,986404762.6539816,9584938595762549761045985964182724430856369257959008717792677144673988354527688746881627375445782388910705421832/16174307786150154521405030780178654184974991655727021347896902552760974684441232407038944066980959298525,15954414232889888712069475602329359977682455052031982104039433304907330844188311370314605093323230692286317676712/16174307786150154521405030780178654184974991655727021347896902552760974684441232407038944066980959298525,2019232702561670032330827332848106570043681286274533194390375918330105031136970342538016/5127532168067433036878888087920666546830959523649639802624909228718545660587905
20,2,5,exponential_decay,1/20,231,231,0,True,True,231,95411876204.84291,10020348044.411936,43938427191.582695,0.105022020769,66119591410.45445,110058018602.03716,656070262137628722686161031831611543925231782543918136110920731069564322575452814663216325978007453238322002442778575033075690636155554635309188/9922479073787722376166500643159324578376789689458041751972413508107934696847189682339482527573969680838695940744620313280990211797625,1092048386481253479579007374253912445754751540834652487531038136482189938575130239498070815918877778070268806909562839478670589112079094835121108/9922479073787722376166500643159324578376789689458041751972413508107934696847189682339482527573969680838695940744620313280990211797625,138212521160247810846221877070086655884615619129050820543394468550590813096352610627014003484794508190123278495629689744/3145595552558268201477371791159924844548121352197446838760337505363507117604815319753340881090523945336440525
20,2,6,exponential_decay,1/20,231,231,0,True,True,231,11141490691543.68,1170101866806.9834,5130803386625.367,0.105022020769,7720955100460.103,12851758487085.469,328990795230426467158469932111672563996712469960129929936515454904991636171584747376323713532132636638679031551715377498171282108927238971501698241414155866798301732878373122472/42610116358638255035512445766405191789262497947865627567633287006096984515203275352620208661078768762301057263585668955739309995892619917331873774406636715015591875,547614924547828604243001698063116946442794588338523940521036252602643053786658418970761241507791672959171346590120122294226870235484021560723029727453071712912767770579644234952/42610116358638255035512445766405191789262497947865627567633287006096984515203275352620208661078768762301057263585668955739309995892619917331873774406636715015591875,69307587725677707800426496713600111907118022725124366932027963185204698363973643999712801572774263525249394077407591207188728760319772524818529682130336/13508135569245170248074660481075880223291075049168425925757428660292374734442768076277454310115792382494332976763681522030401801664297353375
